11:42:55.513 0.22
11:42:55.523 0.233
11:42:55.533 0.229
11:42:55.543 0.228
11:42:55.553 0.22
11:42:55.563 0.229
11:42:55.573 0.234
11:42:55.583 0.233
11:42:55.593 0.214
11:42:55.603 0.218
11:42:55.613 0.224
11:42:55.623 0.218
11:42:55.633 0.215
11:42:55.643 0.22
11:42:55.653 0.216
11:42:55.663 0.216
11:42:55.673 0.217
11:42:55.683 0.216
11:42:55.693 0.216
11:42:55.703 0.218
11:42:55.713 0.225
11:42:55.723 0.22
11:42:55.733 0.217
11:42:55.743 0.22
11:42:55.753 0.253
11:42:55.763 0.233
11:42:55.773 0.249
11:42:55.783 0.227
11:42:55.793 0.23
11:42:55.803 0.226
11:42:55.813 0.212
11:42:55.823 0.224
11:42:55.833 0.22
11:42:55.843 0.218
11:42:55.853 0.22
11:42:55.863 0.221
11:42:55.873 0.229
11:42:55.883 0.197
11:42:55.893 0.22
11:42:55.903 0.22
11:42:55.913 0.231
11:42:55.923 0.222
11:42:55.933 0.22
11:42:55.943 0.22
11:42:55.953 0.195
11:42:55.963 0.22
11:42:55.973 0.226
11:42:55.983 0.222
11:42:55.993 0.219
11:42:56.003 0.417
11:42:56.013 0.292
11:42:56.023 0.214
11:42:56.033 0.22
11:42:56.043 0.213
11:42:56.053 0.221
11:42:56.063 0.199
11:42:56.073 0.221
11:42:56.083 0.287
11:42:56.093 0.225
11:42:56.103 0.22
11:42:56.113 0.174
11:42:56.123 0.22
11:42:56.133 0.219
11:42:56.143 0.221
11:42:56.153 0.221
11:42:56.163 0.221
11:42:56.173 0.22
11:42:56.183 0.22
11:42:56.193 0.22
11:42:56.203 0.22
11:42:56.213 0.22
11:42:56.223 0.221
11:42:56.233 0.22
11:42:56.243 0.221
11:42:56.253 0.221
11:42:56.263 0.228
11:42:56.273 0.22
11:42:56.283 0.22
11:42:56.293 0.221
11:42:56.303 0.23
11:42:56.313 0.215
11:42:56.323 0.195
11:42:56.333 0.217
11:42:56.343 0.23
11:42:56.353 0.29
11:42:56.363 0.228
11:42:56.373 0.231
11:42:56.383 0.243
11:42:56.393 0.212
11:42:56.403 0.244
11:42:56.413 0.232
11:42:56.423 0.222
11:42:56.433 0.217
11:42:56.443 0.219
11:42:56.453 0.219
11:42:56.463 0.235
11:42:56.473 0.219
11:42:56.483 0.218
11:42:56.493 0.232
11:42:56.503 0.376
11:42:56.513 0.214
11:42:56.523 0.32
11:42:56.533 0.282
11:42:56.543 0.228
11:42:56.553 0.219
11:42:56.564 0.214
11:42:56.573 0.219
11:42:56.583 0.228
11:42:56.593 0.218
11:42:56.603 0.219
11:42:56.613 0.224
11:42:56.623 0.219
11:42:56.633 0.233
11:42:56.643 0.227
11:42:56.653 0.22
11:42:56.663 0.219
11:42:56.673 0.194
11:42:56.683 0.218
11:42:56.693 0.22
11:42:56.703 0.225
11:42:56.713 0.219
11:42:56.723 0.221
11:42:56.733 0.219
11:42:56.743 0.219
11:42:56.753 0.239
11:42:56.763 0.219
11:42:56.773 0.292
11:42:56.783 0.211
11:42:56.793 0.215
11:42:56.803 0.211
11:42:56.813 0.215
11:42:56.823 0.214
11:42:56.833 0.212
11:42:56.843 0.201
11:42:56.853 0.217
11:42:56.863 0.171
11:42:56.873 0.202
11:42:56.883 0.21
11:42:56.893 0.2
11:42:56.903 0.201
11:42:56.913 0.211
11:42:56.923 0.201
11:42:56.933 0.212
11:42:56.943 0.201
11:42:56.953 0.213
11:42:56.963 0.213
11:42:56.973 0.218
11:42:56.983 0.212
11:42:56.993 0.211
11:42:57.003 0.362
11:42:57.013 0.203
11:42:57.023 0.218
11:42:57.033 0.219
11:42:57.043 0.233
11:42:57.053 0.201
11:42:57.063 0.229
11:42:57.073 0.22
11:42:57.083 0.211
11:42:57.093 0.219
11:42:57.103 0.219
11:42:57.113 0.217
11:42:57.123 0.22
11:42:57.133 0.25
11:42:57.143 0.219
11:42:57.153 0.219
11:42:57.163 0.22
11:42:57.173 0.23
11:42:57.183 0.219
11:42:57.193 0.22
11:42:57.203 0.22
11:42:57.213 0.232
11:42:57.223 0.22
11:42:57.233 0.218
11:42:57.243 0.22
11:42:57.253 0.219
11:42:57.263 0.22
11:42:57.273 0.218
11:42:57.283 0.219
11:42:57.293 0.221
11:42:57.303 0.232
11:42:57.313 0.218
11:42:57.323 0.218
11:42:57.333 0.231
11:42:57.343 0.221
11:42:57.353 0.219
11:42:57.363 0.174
11:42:57.373 0.22
11:42:57.383 0.235
11:42:57.393 0.22
11:42:57.403 0.221
11:42:57.413 0.192
11:42:57.423 0.224
11:42:57.433 0.221
11:42:57.443 0.221
11:42:57.453 0.22
11:42:57.463 0.221
11:42:57.473 0.221
11:42:57.483 0.214
11:42:57.493 0.212
11:42:57.503 0.243
11:42:57.513 0.231
11:42:57.523 0.241
11:42:57.533 0.219
11:42:57.543 0.255
11:42:57.553 0.344
11:42:57.563 0.236
11:42:57.573 0.317
11:42:57.583 0.212
11:42:57.593 0.209
11:42:57.603 0.184
11:42:57.613 0.208
11:42:57.623 0.202
11:42:57.633 0.202
11:42:57.643 0.209
11:42:57.653 0.198
11:42:57.663 0.22
11:42:57.673 0.206
11:42:57.683 0.21
11:42:57.693 0.209
11:42:57.703 0.212
11:42:57.713 0.207
11:42:57.723 0.205
11:42:57.733 0.207
11:42:57.743 0.211
11:42:57.753 0.201
11:42:57.763 0.207
11:42:57.773 0.208
11:42:57.783 0.206
11:42:57.793 0.208
11:42:57.803 0.208
11:42:57.813 0.207
11:42:57.823 0.211
11:42:57.833 0.211
11:42:57.843 0.2
11:42:57.853 0.201
11:42:57.863 0.207
11:42:57.873 0.211
11:42:57.883 0.211
11:42:57.893 0.21
11:42:57.903 0.209
11:42:57.913 0.207
11:42:57.923 0.199
11:42:57.933 0.206
11:42:57.943 0.212
11:42:57.953 0.214
11:42:57.963 0.207
11:42:57.973 0.196
11:42:57.983 0.184
11:42:57.993 0.17
11:42:58.003 0.197
11:42:58.013 0.205
11:42:58.023 0.196
11:42:58.033 0.183
11:42:58.043 0.179
11:42:58.053 0.182
11:42:58.063 0.174
11:42:58.073 0.174
11:42:58.083 0.197
11:42:58.093 0.186
11:42:58.103 0.166
11:42:58.113 0.199
11:42:58.123 0.181
11:42:58.133 0.199
11:42:58.143 0.224
11:42:58.153 0.216
11:42:58.163 0.213
11:42:58.173 0.217
11:42:58.183 0.219
11:42:58.193 0.214
11:42:58.203 0.24
11:42:58.213 0.22
11:42:58.223 0.219
11:42:58.233 0.215
11:42:58.243 0.209
11:42:58.253 0.225
11:42:58.263 0.213
11:42:58.273 0.218
11:42:58.283 0.219
11:42:58.293 0.217
11:42:58.303 0.221
11:42:58.313 0.215
11:42:58.323 0.217
11:42:58.333 0.216
11:42:58.343 0.213
11:42:58.353 0.219
11:42:58.363 0.216
11:42:58.373 0.213
11:42:58.383 0.218
11:42:58.393 0.215
11:42:58.403 0.236
11:42:58.413 0.219
11:42:58.423 0.217
11:42:58.433 0.216
11:42:58.443 0.216
11:42:58.453 0.216
11:42:58.463 0.216
11:42:58.473 0.216
11:42:58.483 0.216
11:42:58.493 0.215
11:42:58.503 0.32
11:42:58.513 0.216
11:42:58.523 0.218
11:42:58.533 0.22
11:42:58.543 0.22
11:42:58.553 0.216
11:42:58.563 0.217
11:42:58.573 0.215
11:42:58.583 0.218
11:42:58.593 0.22
11:42:58.603 0.219
11:42:58.613 0.218
11:42:58.623 0.218
11:42:58.633 0.244
11:42:58.643 0.22
11:42:58.653 0.217
11:42:58.663 0.217
11:42:58.673 0.215
11:42:58.683 0.214
11:42:58.693 0.214
11:42:58.703 0.218
11:42:58.713 0.22
11:42:58.723 0.216
11:42:58.733 0.213
11:42:58.743 0.216
11:42:58.753 0.217
11:42:58.763 0.217
11:42:58.773 0.219
11:42:58.783 0.222
11:42:58.793 0.216
11:42:58.803 0.218
11:42:58.813 0.22
11:42:58.823 0.212
11:42:58.833 0.211
11:42:58.843 0.2
11:42:58.853 0.215
11:42:58.863 0.212
11:42:58.873 0.212
11:42:58.883 0.233
11:42:58.893 0.196
11:42:58.903 0.198
11:42:58.913 0.197
11:42:58.923 0.184
11:42:58.933 0.182
11:42:58.943 0.199
11:42:58.953 0.181
11:42:58.963 0.175
11:42:58.973 0.183
11:42:58.983 0.166
11:42:58.993 0.171
11:42:59.003 0.216
11:42:59.013 0.199
11:42:59.023 0.206
11:42:59.033 0.166
11:42:59.043 0.175
11:42:59.053 0.2
11:42:59.063 0.197
11:42:59.073 0.181
11:42:59.083 0.181
11:42:59.093 0.173
11:42:59.103 0.213
11:42:59.113 0.222
11:42:59.123 0.17
11:42:59.134 0.17
11:42:59.143 0.197
11:42:59.153 0.185
11:42:59.163 0.183
11:42:59.173 0.201
11:42:59.183 0.168
11:42:59.193 0.181
11:42:59.203 0.182
11:42:59.213 0.18
11:42:59.223 0.184
11:42:59.233 0.197
11:42:59.243 0.164
11:42:59.253 0.175
11:42:59.263 0.173
11:42:59.273 0.181
11:42:59.283 0.199
11:42:59.293 0.201
11:42:59.303 0.181
11:42:59.313 0.198
11:42:59.323 0.195
11:42:59.333 0.195
11:42:59.343 0.174
11:42:59.353 0.203
11:42:59.363 0.2
11:42:59.373 0.194
11:42:59.383 0.197
11:42:59.393 0.195
11:42:59.403 0.197
11:42:59.413 0.174
11:42:59.423 0.184
11:42:59.433 0.197
11:42:59.443 0.174
11:42:59.453 0.165
11:42:59.463 0.163
11:42:59.473 0.201
11:42:59.483 0.196
11:42:59.493 0.177
11:42:59.503 0.219
11:42:59.513 0.176
11:42:59.523 0.196
11:42:59.533 0.176
11:42:59.543 0.184
11:42:59.553 0.2
11:42:59.563 0.165
11:42:59.573 0.235
11:42:59.583 0.194
11:42:59.593 0.19
11:42:59.603 0.201
11:42:59.613 0.172
11:42:59.623 0.194
11:42:59.633 0.176
11:42:59.643 0.199
11:42:59.653 0.199
11:42:59.663 0.2
11:42:59.673 0.198
11:42:59.683 0.174
11:42:59.693 0.198
11:42:59.703 0.197
11:42:59.713 0.185
11:42:59.723 0.199
11:42:59.733 0.165
11:42:59.743 0.173
11:42:59.753 0.231
11:42:59.763 0.271
11:42:59.773 0.228
11:42:59.783 0.211
11:42:59.793 0.24
11:42:59.803 0.254
11:42:59.813 0.234
11:42:59.823 0.226
11:42:59.833 0.232
11:42:59.843 0.242
11:42:59.853 0.235
11:42:59.863 0.243
11:42:59.873 0.225
11:42:59.883 0.224
11:42:59.893 0.224
11:42:59.903 0.233
11:42:59.913 0.236
11:42:59.923 0.244
11:42:59.933 0.225
11:42:59.943 0.229
11:42:59.953 0.237
11:42:59.963 0.226
11:42:59.973 0.214
11:42:59.983 0.178
11:42:59.993 0.182
11:43:00.003 0.233
11:43:00.013 0.177
11:43:00.023 0.179
11:43:00.033 0.213
11:43:00.043 0.187
11:43:00.053 0.184
11:43:00.063 0.222
11:43:00.073 0.197
11:43:00.083 0.197
11:43:00.093 0.172
11:43:00.103 0.18
11:43:00.113 0.187
11:43:00.123 0.182
11:43:00.133 0.198
11:43:00.143 0.178
11:43:00.153 0.185
11:43:00.163 0.183
11:43:00.173 0.178
11:43:00.183 0.183
11:43:00.193 0.181
11:43:00.203 0.163
11:43:00.213 0.182
11:43:00.223 0.196
11:43:00.233 0.182
11:43:00.243 0.173
11:43:00.253 0.198
11:43:00.263 0.173
11:43:00.273 0.181
11:43:00.283 0.184
11:43:00.293 0.171
11:43:00.303 0.196
11:43:00.313 0.229
11:43:00.323 0.174
11:43:00.333 0.208
11:43:00.343 0.184
11:43:00.353 0.184
11:43:00.363 0.183
11:43:00.373 0.183
11:43:00.383 0.184
11:43:00.393 0.217
11:43:00.403 0.2
11:43:00.413 0.255
11:43:00.423 0.203
11:43:00.433 0.195
11:43:00.443 0.175
11:43:00.453 0.182
11:43:00.463 0.172
11:43:00.473 0.207
11:43:00.483 0.182
11:43:00.493 0.181
11:43:00.503 0.218
11:43:00.513 0.22
11:43:00.523 0.197
11:43:00.533 0.164
11:43:00.543 0.176
11:43:00.553 0.195
11:43:00.563 0.198
11:43:00.573 0.238
11:43:00.583 0.198
11:43:00.593 0.187
11:43:00.603 0.195
11:43:00.613 0.176
11:43:00.623 0.188
11:43:00.633 0.201
11:43:00.643 0.187
11:43:00.653 0.198
11:43:00.663 0.166
11:43:00.673 0.185
11:43:00.683 0.166
11:43:00.693 0.183
11:43:00.703 0.203
11:43:00.713 0.198
11:43:00.723 0.174
11:43:00.733 0.182
11:43:00.743 0.176
11:43:00.753 0.172
11:43:00.763 0.184
11:43:00.773 0.183
11:43:00.783 0.198
11:43:00.793 0.184
11:43:00.803 0.17
11:43:00.813 0.2
11:43:00.823 0.195
11:43:00.833 0.185
11:43:00.843 0.186
11:43:00.853 0.196
11:43:00.863 0.171
11:43:00.873 0.185
11:43:00.883 0.198
11:43:00.893 0.199
11:43:00.903 0.203
11:43:00.913 0.201
11:43:00.923 0.197
11:43:00.933 0.232
11:43:00.943 0.182
11:43:00.953 0.198
11:43:00.963 0.202
11:43:00.973 0.198
11:43:00.983 0.181
11:43:00.993 0.201
11:43:01.003 0.213
11:43:01.013 0.214
11:43:01.023 0.2
11:43:01.033 0.177
11:43:01.043 0.184
11:43:01.053 0.171
11:43:01.063 0.2
11:43:01.073 0.247
11:43:01.083 0.199
11:43:01.093 0.254
11:43:01.103 0.21
11:43:01.113 0.206
11:43:01.123 0.209
11:43:01.133 0.197
11:43:01.143 0.179
11:43:01.153 0.187
11:43:01.163 0.183
11:43:01.173 0.191
11:43:01.183 0.173
11:43:01.193 0.306
11:43:01.203 0.189
11:43:01.213 0.204
11:43:01.223 0.2
11:43:01.233 0.199
11:43:01.243 0.184
11:43:01.253 0.205
11:43:01.263 0.195
11:43:01.273 0.2
11:43:01.283 0.198
11:43:01.293 0.173
11:43:01.303 0.197
11:43:01.313 0.175
11:43:01.323 0.173
11:43:01.333 0.205
11:43:01.343 0.178
11:43:01.353 0.185
11:43:01.363 0.175
11:43:01.373 0.175
11:43:01.383 0.166
11:43:01.393 0.196
11:43:01.403 0.177
11:43:01.413 0.177
11:43:01.423 0.179
11:43:01.433 0.184
11:43:01.443 0.186
11:43:01.453 0.186
11:43:01.463 0.204
11:43:01.473 0.203
11:43:01.483 0.198
11:43:01.493 0.2
11:43:01.503 0.229
11:43:01.513 0.184
11:43:01.523 0.202
11:43:01.533 0.186
11:43:01.543 0.181
11:43:01.553 0.181
11:43:01.563 0.191
11:43:01.573 0.23
11:43:01.583 0.198
11:43:01.593 0.207
11:43:01.603 0.172
11:43:01.613 0.196
11:43:01.623 0.177
11:43:01.633 0.214
11:43:01.643 0.181
11:43:01.653 0.211
11:43:01.663 0.195
11:43:01.673 0.184
11:43:01.683 0.2
11:43:01.693 0.186
11:43:01.703 0.179
11:43:01.713 0.178
11:43:01.723 0.18
11:43:01.733 0.201
11:43:01.743 0.196
11:43:01.753 0.213
11:43:01.763 0.178
11:43:01.773 0.179
11:43:01.783 0.215
11:43:01.793 0.213
11:43:01.803 0.212
11:43:01.813 0.213
11:43:01.823 0.169
11:43:01.833 0.21
11:43:01.843 0.225
11:43:01.853 0.212
11:43:01.863 0.194
11:43:01.873 0.196
11:43:01.883 0.231
11:43:01.893 0.214
11:43:01.903 0.212
11:43:01.913 0.214
11:43:01.923 0.181
11:43:01.933 0.212
11:43:01.943 0.166
11:43:01.953 0.197
11:43:01.963 0.212
11:43:01.973 0.199
11:43:01.983 0.179
11:43:01.993 0.213
11:43:02.003 0.231
11:43:02.013 0.169
11:43:02.023 0.175
11:43:02.033 0.214
11:43:02.043 0.182
11:43:02.053 0.211
11:43:02.063 0.183
11:43:02.073 0.211
11:43:02.083 0.179
11:43:02.093 0.169
11:43:02.103 0.211
11:43:02.113 0.174
11:43:02.123 0.168
11:43:02.133 0.211
11:43:02.143 0.182
11:43:02.153 0.197
11:43:02.163 0.211
11:43:02.173 0.211
11:43:02.183 0.185
11:43:02.193 0.21
11:43:02.203 0.184
11:43:02.213 0.211
11:43:02.223 0.211
11:43:02.233 0.209
11:43:02.243 0.18
11:43:02.253 0.199
11:43:02.263 0.208
11:43:02.273 0.211
11:43:02.283 0.209
11:43:02.293 0.21
11:43:02.303 0.178
11:43:02.313 0.199
11:43:02.323 0.211
11:43:02.333 0.208
11:43:02.343 0.184
11:43:02.353 0.203
11:43:02.363 0.185
11:43:02.373 0.186
11:43:02.383 0.198
11:43:02.393 0.17
11:43:02.403 0.174
11:43:02.413 0.184
11:43:02.423 0.181
11:43:02.433 0.178
11:43:02.443 0.185
11:43:02.453 0.17
11:43:02.463 0.211
11:43:02.473 0.169
11:43:02.483 0.211
11:43:02.493 0.168
11:43:02.503 0.206
11:43:02.513 0.171
11:43:02.523 0.182
11:43:02.533 0.199
11:43:02.543 0.196
11:43:02.553 0.173
11:43:02.563 0.18
11:43:02.573 0.221
11:43:02.583 0.185
11:43:02.593 0.215
11:43:02.603 0.168
11:43:02.613 0.182
11:43:02.623 0.202
11:43:02.633 0.18
11:43:02.643 0.18
11:43:02.653 0.212
11:43:02.663 0.21
11:43:02.673 0.195
11:43:02.683 0.199
11:43:02.693 0.178
11:43:02.703 0.18
11:43:02.713 0.175
11:43:02.723 0.169
11:43:02.733 0.209
11:43:02.743 0.179
11:43:02.753 0.219
11:43:02.763 0.264
11:43:02.773 0.22
11:43:02.783 0.216
11:43:02.793 0.233
11:43:02.803 0.2
11:43:02.813 0.181
11:43:02.823 0.165
11:43:02.833 0.209
11:43:02.843 0.209
11:43:02.853 0.179
11:43:02.863 0.207
11:43:02.873 0.179
11:43:02.883 0.173
11:43:02.893 0.179
11:43:02.903 0.198
11:43:02.913 0.179
11:43:02.923 0.181
11:43:02.933 0.182
11:43:02.943 0.21
11:43:02.953 0.195
11:43:02.963 0.18
11:43:02.973 0.196
11:43:02.983 0.212
11:43:02.993 0.18
11:43:03.003 0.214
11:43:03.013 0.175
11:43:03.023 0.182
11:43:03.033 0.211
11:43:03.043 0.196
11:43:03.053 0.179
11:43:03.063 0.182
11:43:03.073 0.18
11:43:03.083 0.18
11:43:03.093 0.179
11:43:03.103 0.179
11:43:03.113 0.181
11:43:03.123 0.178
11:43:03.133 0.21
11:43:03.143 0.184
11:43:03.153 0.168
11:43:03.163 0.182
11:43:03.173 0.17
11:43:03.183 0.211
11:43:03.193 0.179
11:43:03.203 0.223
11:43:03.213 0.18
11:43:03.223 0.198
11:43:03.233 0.178
11:43:03.243 0.205
11:43:03.253 0.171
11:43:03.263 0.21
11:43:03.273 0.182
11:43:03.283 0.169
11:43:03.293 0.177
11:43:03.303 0.172
11:43:03.313 0.177
11:43:03.323 0.164
11:43:03.333 0.176
11:43:03.343 0.224
11:43:03.353 0.179
11:43:03.363 0.235
11:43:03.373 0.179
11:43:03.383 0.174
11:43:03.393 0.167
11:43:03.403 0.178
11:43:03.413 0.18
11:43:03.423 0.181
11:43:03.433 0.17
11:43:03.443 0.179
11:43:03.453 0.169
11:43:03.463 0.18
11:43:03.473 0.172
11:43:03.483 0.231
11:43:03.493 0.2
11:43:03.503 0.228
11:43:03.513 0.176
11:43:03.523 0.179
11:43:03.533 0.177
11:43:03.543 0.176
11:43:03.553 0.177
11:43:03.563 0.175
11:43:03.573 0.258
11:43:03.583 0.203
11:43:03.593 0.211
11:43:03.603 0.206
11:43:03.613 0.206
11:43:03.623 0.206
11:43:03.633 0.204
11:43:03.643 0.217
11:43:03.653 0.223
11:43:03.663 0.198
11:43:03.673 0.21
11:43:03.683 0.219
11:43:03.693 0.205
11:43:03.703 0.204
11:43:03.713 0.183
11:43:03.723 0.205
11:43:03.733 0.199
11:43:03.743 0.217
11:43:03.753 0.21
11:43:03.763 0.209
11:43:03.773 0.204
11:43:03.783 0.204
11:43:03.793 0.204
11:43:03.803 0.195
11:43:03.813 0.206
11:43:03.823 0.207
11:43:03.833 0.203
11:43:03.843 0.205
11:43:03.853 0.196
11:43:03.863 0.197
11:43:03.873 0.203
11:43:03.883 0.205
11:43:03.893 0.205
11:43:03.903 0.206
11:43:03.913 0.205
11:43:03.923 0.185
11:43:03.933 0.203
11:43:03.943 0.215
11:43:03.953 0.196
11:43:03.963 0.216
11:43:03.973 0.197
11:43:03.983 0.212
11:43:03.993 0.205
11:43:04.003 0.213
11:43:04.013 0.2
11:43:04.023 0.205
11:43:04.033 0.213
11:43:04.043 0.218
11:43:04.053 0.205
11:43:04.063 0.211
11:43:04.073 0.202
11:43:04.083 0.205
11:43:04.093 0.204
11:43:04.103 0.206
11:43:04.113 0.21
11:43:04.123 0.205
11:43:04.133 0.215
11:43:04.143 0.245
11:43:04.153 0.232
11:43:04.163 0.217
11:43:04.173 0.213
11:43:04.183 0.248
11:43:04.193 0.216
11:43:04.203 0.246
11:43:04.213 0.216
11:43:04.223 0.218
11:43:04.233 0.214
11:43:04.243 0.231
11:43:04.253 0.214
11:43:04.263 0.215
11:43:04.273 0.216
11:43:04.283 0.246
11:43:04.293 0.214
11:43:04.303 0.211
11:43:04.313 0.245
11:43:04.323 0.218
11:43:04.333 0.246
11:43:04.343 0.374
11:43:04.353 0.338
11:43:04.363 0.292
11:43:04.373 0.252
11:43:04.383 0.215
11:43:04.393 0.217
11:43:04.403 0.213
11:43:04.413 0.245
11:43:04.423 0.217
11:43:04.433 0.212
11:43:04.443 0.24
11:43:04.453 0.246
11:43:04.463 0.245
11:43:04.473 0.249
11:43:04.483 0.249
11:43:04.493 0.216
11:43:04.503 0.247
11:43:04.513 0.248
11:43:04.523 0.217
11:43:04.533 0.246
11:43:04.543 0.337
11:43:04.553 0.216
11:43:04.563 0.25
11:43:04.573 0.252
11:43:04.583 0.304
11:43:04.593 0.216
11:43:04.603 0.217
11:43:04.613 0.216
11:43:04.623 0.215
11:43:04.633 0.218
11:43:04.643 0.21
11:43:04.653 0.25
11:43:04.663 0.25
11:43:04.673 0.218
11:43:04.683 0.251
11:43:04.693 0.221
11:43:04.703 0.216
11:43:04.713 0.222
11:43:04.723 0.244
11:43:04.733 0.214
11:43:04.743 0.249
11:43:04.753 0.252
11:43:04.763 0.219
11:43:04.773 0.229
11:43:04.783 0.212
11:43:04.793 0.217
11:43:04.803 0.239
11:43:04.813 0.216
11:43:04.823 0.241
11:43:04.833 0.247
11:43:04.843 0.217
11:43:04.853 0.215
11:43:04.863 0.255
11:43:04.873 0.246
11:43:04.883 0.283
11:43:04.893 0.298
11:43:04.903 0.253
11:43:04.913 0.247
11:43:04.923 0.258
11:43:04.933 0.247
11:43:04.943 0.234
11:43:04.953 0.23
11:43:04.963 0.214
